"Source","Location","Stars","Sentiment","Date","Year","Month","ReviewerName","Title","LocalGuide","LikesCount","Themes","MenuMentions","ReviewText"
"Google","Rohrmoser","4","Positive","2024-05-21","2024","05","Javier Jimenez","","True","0","Atmosphere; Food Items","Bowl (general)","Recomiendo Pots and Bowls por el ambiente, la atenciÃ³n al detalle y la experiencia. Es distinto a las cafeterÃ­as de la zona en cuanto a decoraciÃ³n, a productos. Pedimos un sÃ¡ndwich y un Bowl que estaban ok, no espectacular."
"Google","Rohrmoser","5","Positive","2024-05-20","2024","05","Michelle F","","True","0","","",""
"Google","Rohrmoser","5","Positive","2024-05-16","2024","05","Diego Portillo","","True","0","","",""
"Google","Rohrmoser","4","Positive","2024-05-08","2024","05","Its David","","True","0","","","Buena atenciÃ³n"
"Google","Rohrmoser","5","Positive","2024-05-07","2024","05","Ed Madriz","","True","0","Service; Drinks; Food Items; Cleanliness","Teriyaki Bowl; Bowl (general)","Awesome place to eat and drink Clean ! I had the teriyaki bowl 10/10 thank you Fiorella"
"Google","Rohrmoser","1","Negative","2024-05-04","2024","05","Mario S. Cabrera","","True","1","Drinks; Tourist/Location; Food Items; Portions","Avocado/Guac Toast","Today I visited this restaurant for the second time. Today I asked for a guacamole toast. I received the order yet I was not satisfied at all with the amount of guacamole on the bagel. It can be frustrating when you're expecting a chunky guacamole and receive a spread instead, especially after requesting extra (see pictures attached) . I feel that the portion was not what I pay for. Perhaps consider ordering something else. Unless you want a spread."
"Google","Rohrmoser","4","Positive","2024-05-01","2024","05","Estefania Morales","","True","0","","",""
"Google","Rohrmoser","3","Neutral","2024-04-30","2024","04","Georgina Alvarado","","False","0","","",""
"Google","Rohrmoser","3","Neutral","2024-04-26","2024","04","Daniela Leiva","","True","0","Atmosphere; Food Items","Salad","Hoy pasamos a conocer el local, el cual es bastante lindo y la decoraciÃ³n super atinada. AdemÃ¡s hay una tiendita dentro con cosas hermosas.
Pedimos un sÃ¡ndwich caprese con jamon serrano, estaba super bien de sabor pero el jamÃ³n Serrano era casi imperceptible. Se puede acompaÃ±ar con ensalada o papas fritas."
"Google","Rohrmoser","5","Positive","2024-04-11","2024","04","Alexander Campos","","True","0","","",""
"Google","Rohrmoser","4","Positive","2024-04-10","2024","04","F P R","","True","0","Atmosphere","","Comida bien aunque poquito. Muy buen servicio,  lindo ambiente"
"Google","Rohrmoser","4","Positive","2024-04-02","2024","04","Gabriela Corella","","True","0","","","El servicio estuvo super, la muchacha fue muy amable, nos dio buenas recomendaciones.
En cuanto a la comida estuvo bien tambiÃ©n, nada fuera de lo ordinario, nos recomendaron pedir chips adicionales para el plato q pedimos y al final no sobraron demasiadas chips.
Es un lugar lindo para ir pero en el sentido gastronÃ³mico nada que sobresalga."
"Google","Rohrmoser","5","Positive","2024-03-25","2024","03","Matthijs Hoddenbagh","","True","0","","",""
"Google","Rohrmoser","4","Positive","2024-03-23","2024","03","Ana MarÃ­a Mendiguren","","True","0","Atmosphere; Food Items","Tacos","El lugar es muy agradable. La decoraciÃ³n es bonita y original. Muy bien el servicio. La comida rica. Pedimos tacos de pollo. QuizÃ¡s demasiado repollo y poca proteÃ­na. El aderezo, delicioso. El mocacchino no estaba a la altura. Hay que mejorarlo. La sorpresa fue el """"mini queque de banano"""". El tamaÃ±o era, literal, como una moneda de cien colones. RidÃ­culo."
"Google","Rohrmoser","5","Positive","2024-03-11","2024","03","Phillip Piedra","","True","1","","",""
"Google","Rohrmoser","5","Positive","2024-03-08","2024","03","Eyleen Granados Peralta","","True","0","","",""
"Google","Rohrmoser","3","Neutral","2024-03-03","2024","03","Will Quintero","","True","0","Service; Slow Service","","Super slow service but great food"
"Google","Rohrmoser","3","Neutral","2024-02-25","2024","02","Danny Auron","","True","0","Drinks; Dietary Options; Pricing; Food Quality Issue; Menu; Food Items","Shakshuka; Coffee; Eggs","If you want a fairly mainstream experience (or a """"safe option"""" or a...""""gringo option""""), it's fine. I think for people with dietary restrictions, also a good choice, as they do a good job with options and marking the menu. The actual food (that we had) was fairly middling, lowest-effort-possible, and pretty expensive for the quality/amount (for example, shakshuka was very plain and I am 100% sure I could do better on my first try making it, yet it was 5500crc). They ask if you want to add things to your scrambled eggs without mentioning that there's a (substantial) additional cost ($1 for a couple pieces of onion?) Etc etc. It's not bad, it's just """"fine"""". The coffee was good."
"Google","Rohrmoser","5","Positive","2024-02-25","2024","02","Mitchel Flanagan","","True","0","Atmosphere; Service; Dietary Options; Menu","","Absolutely 10/10. Amazing and attentive service, great food and a good variety of vegetarian options.

The atmosphere was calm and peaceful, lending to an easy conversation and enjoyable experience.

Highly recommend going here if you're in the area."
"Google","Rohrmoser","4","Positive","2024-02-21","2024","02","Michael Simonds","","True","0","Service; Food Items","Burger","I had a hamburger tonight after two weeks with no meat. It was delicious. Henry, the server did not speak English, and he was very friendly and helpful. I will definitely return to this restaurant in the future!"
"Google","Rohrmoser","2","Negative","2024-02-20","2024","02","Sabrina Christo","","True","1","Service","","Dessert was just ok. My order was input wrong so I was charged for the wrong dessert. When they attempted to correct it by refunding me they just charged my credit card twice, plus added the correct dessert on top of it, as I just saw on my credit card statement. Please train your staff how to use pos systems or just use cash transactions here."
"Google","Rohrmoser","5","Positive","2024-02-04","2024","02","El Criticador","","True","1","Dietary Options","","Nutritivo, contundente, delicioso. Alimentos frescos e integrales, preparados con consciencia.

Local acogedor con muebles hermosos de madera fina. Buena ventilaciÃ³n. Excelente servicio.

La hamburguesa vegetariana es icÃ³nica. Top."
"Google","Rohrmoser","5","Positive","2024-01-29","2024","01","susana Cisneros","","True","1","Atmosphere","","Perfect place to go and have a wonderful time eating and enjoying the restaurant atmosphere.  During summer time you can sit outside to enjoy the weather.  Highly recommend"
"Google","Rohrmoser","5","Positive","2024-01-29","2024","01","Din Din Hau","","True","0","Atmosphere","","Muy buena comida y buen servicio. Buen ambiente tambiÃ©n. Conozco a los dueÃ±os y son buenas personas"
"Google","Rohrmoser","5","Positive","2024-01-23","2024","01","JSC","","True","1","","","Siempre muy atentos y amables! La comida muy buena! Gracias"
"Google","Rohrmoser","5","Positive","2024-01-20","2024","01","Natalia Jimenez","","True","0","Service; Family/Pet Friendly","","Delicioso! Un espacio sÃºper lindo y ademÃ¡s pet friendly :) La comida deliciosa y excelente servicio. 10/10!!"
"Google","Rohrmoser","5","Positive","2024-01-11","2024","01","Olga B","","True","0","","","Fue mi primera vez y me gusto mucho el lugar y la comida muy rica y fresca."
"Google","Rohrmoser","2","Negative","2024-01-11","2024","01","Anett Vargas","","False","1","Tourist/Location","","Lindo lugar, comida rica peroâ€¦. PÃ‰SIMO SERVICIO AL CLIENTE!!!! Los habÃ­a visitado antes en Guanacaste e invitÃ© a una amiga a almorzar hoy ahÃ­. Grave error ! 1. No se nos permitiÃ³ sentarnos en una mesa para 4 porque Ã©ramos sÃ³lo 2 siendo la Ãºnica mesa disponible en el momento y nos tuvimos que sentar en una barra. DespuÃ©s de un rato les permitieron a 2 personas usar la mesa que a nosotras se nos negÃ³ y al preguntar por quÃ© a ellos sÃ­ , la respuesta fue porque esperan a 2 personas mÃ¡s lo que JAMÃS pasÃ³ .  2. Una vez sentadas, NADIE nos atendiÃ³ hasta 20 minutos despuÃ©s cuando hablamos con la administradora que nos dio el menÃº. 3. Nadie nos tomÃ³ la orden por lo que decidimos irnos del lugar. Al ver que nos Ã­bamos, la administradora de nuevo nos solicitÃ³ quedarnos y apresurar la cocina ya que debÃ­amos regresar a nuestro trabajo. Al fin llegÃ³ nuestra comida y sÃ­ estaba rica por dicha. El mesero nos ignorÃ³ todo el rato que estuvimos ahÃ­, no nos ofreciÃ³ mÃ¡s agua y tampoco nos quiso cobrar cuando sÃ­ lo hizo con otras mesas por lo que tuvimos que ir a la caja y solicitar la
Cuenta que el mesero tampoco nos trajo cuando la solicitamos. Para rematar, oh sorpresa, no servÃ­a el datÃ¡fono y habÃ­a que pagar en efectivo o por Sinpe, cosa que tampoco se nos informÃ³ al ingresar al lugar. En fin, quedamos muy insatisfechas con el trato por lo que no creo que volvamos a comer por ahÃ­."
"Google","Rohrmoser","3","Neutral","2024-01-07","2024","01","Jose Madrigal","","True","0","Atmosphere","","El ambiente bonito pero la calidad de los ingredientes es muy baja para los precios que cobran."
"Google","Rohrmoser","5","Positive","2024-01-04","2024","01","Carlos Soto","","True","0","Atmosphere; Service; Family/Pet Friendly","","Desayuno a todas horas y un ambiente kid-friendly"
"Google","Rohrmoser","1","Negative","2023-12-31","2023","12","X","","True","2","Drinks; Food Quality Issue","Coffee","HORRIBLE COFFEE!

Tuve que cambiar la puntuaciÃ³n a 1 por lo terrible que es el cafÃ©. Esto no es capuchino. Era peor que el cafÃ© que te dan en una gasolinera. El tÃ© chai y la galleta de avena tambiÃ©n eran malos. DeberÃ­an despedir al responsable de las bebidas.

La comida era mucho mejor. Excelentes tostadas con huevos revueltos y tortitas de coco."
"Google","Rohrmoser","5","Positive","2023-12-29","2023","12","Raby Malki","","True","0","Drinks; Tourist/Location; Food Items","Coffee","One of the best coffee places I visited in San Jose, espresso was really good, breakfast too!"
"Google","Rohrmoser","5","Positive","2023-12-22","2023","12","JosÃ© Pablo Cob","","True","0","","",""
"Google","Rohrmoser","5","Positive","2023-12-22","2023","12","Jean C Lopez","","True","0","","",""
"Google","Rohrmoser","2","Negative","2023-12-19","2023","12","Johanna Arroyo Zamora","","False","0","","",""
"Google","Rohrmoser","5","Positive","2023-12-18","2023","12","Linus LÃ¼deritz","","True","0","","",""
"Google","Rohrmoser","3","Neutral","2023-12-16","2023","12","Danielle sultana Incense","","True","0","","","×ž×§×•× ×™×¤×” ××•×•×™×¨×” × ×¢×™×ž×”, ×œ×˜×¢×ž×™ ×”×“×’ ×”×™×” ×—×¡×¨ ×˜×¢× ×‘×œ×™ ×ª×™×‘×•×œ ×‘×›×œ×œ ××• ×¨×•×˜×‘ ×‘×¦×“."
"Google","Rohrmoser","5","Positive","2023-12-04","2023","12","Andrea GarcÃ­a","","True","0","Tourist/Location; Family/Pet Friendly","","Me encanta este restaurante, siempre los visito en Guanacaste y muy feliz que ahora estÃ©n en Rohrmoser, la verdad no tuve una buena experiencia la primera vez en Rohrmoser pero siempre con respeto les compartÃ­ a ellos mi experiencia y han tomado acciones para corregir mi experiencia, lo cual valoro mucho y les agradezco montones, pronto estarÃ© de vuelta â¤ï¸ 100% recomendado"
"Google","Rohrmoser","5","Positive","2023-12-03","2023","12","Emil Campos","","True","0","Atmosphere","","El ambiente es increÃ­ble para relajarse, la comida hecha a partir de ingredientes naturales y el servicio es bueno y rÃ¡pido!"
"Google","Rohrmoser","5","Positive","2023-12-02","2023","12","Jennifer Ochoa","","True","0","Atmosphere","","Buen servicio, buen ambiente, la comida deliciosa y el cafe super rico!"
"Google","Rohrmoser","5","Positive","2023-11-30","2023","11","Abril Rodriguez","","False","0","Menu","","Hermoso lugar con menu deli y finalmente cafÃ© rico a precios decentes."
"Google","Rohrmoser","5","Positive","2023-11-25","2023","11","Anna Lia Volio E","","False","0","","",""
"Google","Rohrmoser","5","Positive","2023-11-21","2023","11","Grace Malakelis","","False","0","","",""
"Google","Rohrmoser","5","Positive","2023-11-21","2023","11","Victoria Zigenfus","","False","1","Food Items","Bowl (general)","Me pedi un poke bowl y estuvo delicioso! No solo eso pero la presentacion 10/10, el local muy lindo y el servicio excelente. Voy a volver!"
"Google","Rohrmoser","5","Positive","2023-11-21","2023","11","Jessica Windon","","False","0","","",""
"Google","Rohrmoser","5","Positive","2023-11-21","2023","11","Maddie Smith","","False","1","Atmosphere; Service","","The food was excellent and the service was even better. I highly recommend this place their atmosphere is beautiful!"
"Google","Rohrmoser","5","Positive","2023-11-21","2023","11","Jessica Youssief","","False","1","","","Amazing in every way."
"Google","Rohrmoser","5","Positive","2023-11-21","2023","11","Brookelyn Williams","","False","1","Atmosphere; Service","","Everything was wonderful! The staff was super friendly and the atmosphere was inviting. Will be returning"
"Google","Rohrmoser","5","Positive","2023-11-21","2023","11","Lauren Beery","","False","1","","","Amazing food and environment! A new gem to the area!!"
"Google","Rohrmoser","5","Positive","2023-11-21","2023","11","Valeria Gallegos","","False","0","Atmosphere","","La comida deliciosa y saludable, el ambiente divino y el mejor servicio!"
"Google","Rohrmoser","5","Positive","2023-11-20","2023","11","Jose L.","","True","1","Service","","The food was great. It's new and the service is great. Sorry, I started eating before I could take pics, lol. Tables inside or out."
